,open,high,low,close,volume,symbol
2018-11-21,107.22,110.19,105.2635,109.31,1392724.0,TLRY
2018-11-20,100.0,111.6899,99.35,104.0,1709882.0,TLRY
2018-11-19,110.46,110.9489,102.27,106.77,1727537.0,TLRY
2018-11-16,110.0,112.9,108.3208,110.48,1626879.0,TLRY
2018-11-15,101.02,113.85,100.5001,107.27,2438643.0,TLRY
2018-11-14,105.6,109.0,99.0,102.34,2841306.0,TLRY
2018-11-13,113.75,115.8599,109.0,111.55,2362056.0,TLRY
2018-11-12,114.0,116.44,105.55,113.44,2902048.0,TLRY
2018-11-09,114.72,119.59,105.2801,108.99,3003740.0,TLRY
2018-11-08,134.7,134.94,115.0,118.7,5537421.0,TLRY
2018-11-07,116.0,142.84,109.1852,139.6,9847419.0,TLRY
2018-11-06,102.5,107.75,98.5,106.86,2340008.0,TLRY
2018-11-05,97.76,102.469,94.55,100.98,1440472.0,TLRY
2018-11-02,99.29,101.34,94.1,99.49,1256154.0,TLRY
2018-11-01,99.75,99.965,93.08,98.98,1495821.0,TLRY
2018-10-31,94.25,101.78,92.15,94.79,2373223.0,TLRY
2018-10-30,84.66,95.4,84.28,90.1,2547421.0,TLRY
2018-10-29,113.81,114.0,88.08,90.68,3528757.0,TLRY
2018-10-26,103.97,115.2455,103.25,108.08,2404024.0,TLRY
2018-10-25,112.0,114.0,106.1,106.75,1924179.0,TLRY
2018-10-24,125.44,127.7999,108.65,109.29,2435005.0,TLRY
2018-10-23,103.72,123.9,101.1,120.79,4428072.0,TLRY
2018-10-22,143.3,144.06,115.5,122.6,5407749.0,TLRY
2018-10-19,155.58,159.28,141.0,145.3,3040768.0,TLRY
2018-10-18,145.0,155.95,143.54,152.53,3173354.0,TLRY
2018-10-17,148.0,153.26,142.653,148.25,4056961.0,TLRY
2018-10-16,177.01,178.853,151.26,158.38,7244951.0,TLRY
